id,input_text,raw_comment,raw_title,cleaned_comment,cleaned_title,source_platform,source_url,post_id,video_id,timestamp,username,likes,replies_count,char_length,word_count,has_emoji,topic,label,note,labeler,confidence,is_hate_keyword,sampling_strategy
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzYyODEwOTAyNjk1NDUwNg==,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> <person> bú liếm với nhau thôi giờ,Hoàng Vũ bú liếm với nhau thôi hhhh,Vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân😘🏳️‍🌈,<person> bú liếm với nhau thôi giờ,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính,Facebook,,Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzYyODEwOTAyNjk1NDUwNg==,,2025-06-11 09:28:57+00:00,user_b988e12245,1,0,34,7,False,gender-lgbtq,2.0,,,,False,random
Y29tbWVudDoxMTU1MzMwODMwMTQ2NzI5XzE1NDk4ODg3NTI5MjMyOTk=,"dự là kịch khung. tạm giữ đối tượng đẩy cảnh sát giao thông vào đầu xe tải theo thông tin ban đầu, đại úy <person>, cán bộ <person> sát giao thông đường bộ số 8 (<person@@ </s> tụi 3/ gọi nó là anh hùng luôn mà",Tụi 3/ gọi nó là anh hùng luôn mà😂,"DỰ LÀ KỊCH KHUNG...
🚨Tạm giữ đối tượng đẩy CSGT vào đầu xe tải
Theo thông tin ban đầu, Đại úy Nguyễn Duy Điệp, cán bộ Đội Cảnh sát giao thông đường bộ số 8 (Phòng Cảnh sát giao thông, Công an thành phố Hà Nội) ngày 11/12 được phân công cùng tổ tuần tra, kiểm soát tại địa bàn phụ trách tại xã Phượng Dực.
Khoảng 13h35, tổ tuần tra, kiểm soát phát hiện Đặng Từ Minh (sinh năm 1980, trú tại xã Phượng Dực, Hà Nội) không đội mũ bảo hiểm, biển số có dấu hiệu nghi vấn. Tổ công tác đã dừng xe và yêu cầu về chốt làm việc, Đại úy Nguyễn Duy Điệp dắt xe của người vi phạm. Trong quá trình Đại úy Nguyễn Duy Điệp dắt xe biển kiểm soát 29AA-xx, người lái xe ôm vòng sau người Đại úy Hiệp giữ chặt cả người cả xe, đẩy vào đầu xe ô tô biển kiểm soát 30M-302.xx đang đi ngược chiều.
Hiện vụ việc đã được bàn giao cho Công an xã Phượng Dực thụ lý và giải quyết.
Theo:  Đài Phát thanh và Truyền hình Hà Nội",tụi 3/ gọi nó là anh hùng luôn mà,"dự là kịch khung. tạm giữ đối tượng đẩy cảnh sát giao thông vào đầu xe tải theo thông tin ban đầu, đại úy <person>, cán bộ <person> sát giao thông đường bộ số 8 (<person> sát giao thông, công an thành phố hà nội) ngày 11/12 được phân công cùng tổ tuần tra, kiểm soát tại địa bàn phụ trách tại xã <person>. khoảng 13hes, tổ tuần tra, kiểm soát phát hiện <person> (sinh năm 1980, trú tại xã <person>, hà nội) không đội mũ bảo hiểm, biển số có dấu hiệu nghi vấn. tổ công tác đã dừng xe và yêu cầu về chốt làm việc, đại úy <person> dắt xe của người vì phạm. trong quá trình đại úy <person> dắt xe biển kiểm soát 29aaxx, người lái xe ôm vòng sau người đại úy hiệp giữ chặt cả người cả xe, đẩy vào đầu xe ô tô biển kiểm soát 30m-302. xx đang đi ngược chiều. hiện vụ việc đã được bàn giao cho công an xã <person> thụ lý và giải quyết. theo <person> thanh và truyền hình hà nội",Facebook,,Y29tbWVudDoxMTU1MzMwODMwMTQ2NzI5XzE1NDk4ODg3NTI5MjMyOTk=,,2025-12-12 05:05:18+00:00,user_695bf99198,0,0,33,9,True,dataset,2.0,,,,False,random
9901a5db702e,"""việc học rất quan trọng"" </s> thật ra - tôi là người sống ở sài gòn, và thề đứa bạn nhà qi của tôi ăn bánh chocopie bỏ nến lên trong sinh nhật được 17 năm rồi vì nhà nó không có khá giả để mua cho nó cái bánh kem sinh nhật bình thường. tôi lớn lên ở đây gặp nhiều trường hợp nhà không mấy khả giả, phụ huynh đóng học phí 3 triệu có thể coi như là trường quý tộc con mẹ nó rồi.","Thật ra ;-; tôi là người sống ở SG, và thề đứa bạn nhà q1 của tôi ăn bánh chocopie bỏ nến lên trong sinh nhật được 17 năm rồi vì nhà nó không có khá giả để mua cho nó cái bánh kem sinh nhật bình thường. 
Tôi lớn lên ở đây gặp nhiều trường hợp nhà không mấy khả giả, phụ huynh đóng học phí 3 triệu có thể coi như là trường quý tộc cmnr.","""VIỆC HỌC RẤT QUAN TRỌNG""",,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,random
Y29tbWVudDoxMTU1MzMwODMwMTQ2NzI5XzEyMjczNzkxNzU5NDcwMzM=,"dự là kịch khung. tạm giữ đối tượng đẩy cảnh sát giao thông vào đầu xe tải theo thông tin ban đầu, đại úy <person>, cán bộ <person> sát giao thông đường bộ số 8 (<person@@ </s> rứa cho vừa cái tội lộng quyền",rứa cho vừa cái tội lộng quyền,"DỰ LÀ KỊCH KHUNG...
🚨Tạm giữ đối tượng đẩy CSGT vào đầu xe tải
Theo thông tin ban đầu, Đại úy Nguyễn Duy Điệp, cán bộ Đội Cảnh sát giao thông đường bộ số 8 (Phòng Cảnh sát giao thông, Công an thành phố Hà Nội) ngày 11/12 được phân công cùng tổ tuần tra, kiểm soát tại địa bàn phụ trách tại xã Phượng Dực.
Khoảng 13h35, tổ tuần tra, kiểm soát phát hiện Đặng Từ Minh (sinh năm 1980, trú tại xã Phượng Dực, Hà Nội) không đội mũ bảo hiểm, biển số có dấu hiệu nghi vấn. Tổ công tác đã dừng xe và yêu cầu về chốt làm việc, Đại úy Nguyễn Duy Điệp dắt xe của người vi phạm. Trong quá trình Đại úy Nguyễn Duy Điệp dắt xe biển kiểm soát 29AA-xx, người lái xe ôm vòng sau người Đại úy Hiệp giữ chặt cả người cả xe, đẩy vào đầu xe ô tô biển kiểm soát 30M-302.xx đang đi ngược chiều.
Hiện vụ việc đã được bàn giao cho Công an xã Phượng Dực thụ lý và giải quyết.
Theo:  Đài Phát thanh và Truyền hình Hà Nội",rứa cho vừa cái tội lộng quyền,"dự là kịch khung. tạm giữ đối tượng đẩy cảnh sát giao thông vào đầu xe tải theo thông tin ban đầu, đại úy <person>, cán bộ <person> sát giao thông đường bộ số 8 (<person> sát giao thông, công an thành phố hà nội) ngày 11/12 được phân công cùng tổ tuần tra, kiểm soát tại địa bàn phụ trách tại xã <person>. khoảng 13hes, tổ tuần tra, kiểm soát phát hiện <person> (sinh năm 1980, trú tại xã <person>, hà nội) không đội mũ bảo hiểm, biển số có dấu hiệu nghi vấn. tổ công tác đã dừng xe và yêu cầu về chốt làm việc, đại úy <person> dắt xe của người vì phạm. trong quá trình đại úy <person> dắt xe biển kiểm soát 29aaxx, người lái xe ôm vòng sau người đại úy hiệp giữ chặt cả người cả xe, đẩy vào đầu xe ô tô biển kiểm soát 30m-302. xx đang đi ngược chiều. hiện vụ việc đã được bàn giao cho công an xã <person> thụ lý và giải quyết. theo <person> thanh và truyền hình hà nội",Facebook,,Y29tbWVudDoxMTU1MzMwODMwMTQ2NzI5XzEyMjczNzkxNzU5NDcwMzM=,,2025-12-12 05:16:06+00:00,user_2e5176825e,0,0,30,7,False,dataset,0.0,,,,False,random
Y29tbWVudDoxMzEyMzIzNjQ3NTg2ODI1XzE5NTU2MzcwNjgzMjg4MDk=,"cựu giám đốc sở gia đình&đt tphcm lê hồng sơn được hưởng án treo trong đại án aic tand tphcm đã tuyên phạt ông <person>, cựu giám đốc sở gia đình&đt t@@ </s> gặp tao tao bắn hết",Gặp tao tao bắn hết,"💥 CỰU GIÁM ĐỐC SỞ GD&ĐT TP.HCM LÊ HỒNG SƠN ĐƯỢC HƯỞNG ÁN TREO TRONG ĐẠI ÁN AIC

TAND TP.HCM đã tuyên phạt ông Lê Hồng Sơn, cựu Giám đốc Sở GD&ĐT TP.HCM, 3 năm t/ù nhưng cho hưởng án treo trong vụ án vi phạm đấu thầu liên quan đến Công ty AIC. HĐXX xác định ông Sơn có hành vi can thiệp trái quy định, tạo điều kiện cho AIC trúng 134 gói thầu thiết bị giáo dục, gây thiệt hại ngân sách hơn 142,6 tỷ đồng, đồng thời ký các văn bản tham mưu sai quy định, ảnh hưởng đến hàng trăm gói thầu mua sắm tại các trường học.

Tuy nhiên, tòa cho rằng ông Lê Hồng Sơn không hưởng lợi cá nhân, có nhiều tình tiết giảm nhẹ như quá trình công tác lâu năm với nhiều huân chương, bằng khen, gia đình có công với cách mạng, đang mắc bệ/nh nặng và được Sở GD&ĐT TP.HCM đề nghị xem xét khoan hồng. Trên cơ sở đó, HĐXX quyết định cho bị cáo hưởng á/n treo.

Trong cùng vụ án, HĐXX xác định bà Nguyễn Thị Thanh Nhàn, cựu Chủ tịch Công ty AIC, là chủ mưu, chỉ đạo lập hệ thống “quân xanh” thông thầu, gây thiệt hại cho Nhà nước hàng trăm tỷ đồng. Bà Nhàn bị tuyên 8 năm t/ù trong vụ án này, tổng hợp hình phạt các bản án trước là 30 năm t/ù, thể hiện sự phân hóa rõ ràng trách nhiệm hình sự giữa người đứng đầu doanh nghiệp và các cán bộ quản lý nhà nước liên quan.

Theo VNExpress",gặp tao tao bắn hết,"cựu giám đốc sở gia đình&đt tphcm lê hồng sơn được hưởng án treo trong đại án aic tand tphcm đã tuyên phạt ông <person>, cựu giám đốc sở gia đình&đt tphcm, 3 năm tôi/ù nhưng cho hưởng án treo trong vụ án vì phạm đấu thầu liên quan đến công ty aic. hđxx xác định ông sơn có hành vì can thiệp trái quy định, tạo điều kiện cho aic trúng 134 gói thầu thiết bị giáo dục, gây thật hại ngân sách hơn 142,6 tỷ đồng, đồng thời ký các văn bản tham mưu sai quy định, ảnh hưởng đến hàng trăm gói thầu mua sắm tại các trường học. tuy nhiên, tòa cho rằng ông <person> không hưởng lợi cá nhân, có nhiều tình tiết giảm nhẹ như quá trình công tác lâu năm với nhiều huân chương, bằng khen, gia đình có công với cách mạng, đang mắc bệ/nh nặng và được sở gia đình&đt tphcm đề nghị xem xét khoan hồng. trên cơ sở đó, hđxx quyết định cho bị cáo hưởng à/n treo. trong cùng vụ án, hđxx xác định bà <person>, cựu chủ tịch công ty aic, là chủ mưu, chỉ đạo lập hệ thống “quân xanh” thông thầu, gây thật hại cho nhà nước hàng trăm tỷ đồng. <person> bị tuyên 8 năm tôi/ù trong vụ án này, tổng hợp hình phạt các bản án trước là 30 năm tôi/ù, thể hiện sự phân hóa rõ ràng trách nhiệm hình sự giữa người đứng đầu doanh nghiệp và các cán bộ quản lý nhà nước liên quan. theo vnexpress",Facebook,,Y29tbWVudDoxMzEyMzIzNjQ3NTg2ODI1XzE5NTU2MzcwNjgzMjg4MDk=,,2025-12-15 04:30:25+00:00,user_254bb33b19,0,0,19,5,False,dataset,2,,,,False,random
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzI3NjcxMDk2MjAxNDU2OTQ=,"official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> sao không thay từ ""mọi người"" thành "" nhiều người"" nhỉ, kiểu bị đánh đồng vãi lồn","Sao không thay từ ""mọi người"" thành "" nhiều người"" nhỉ, kiểu bị đánh đồng vl 🙂🙃","OFFICIAL POSTER | VISUALIZER MV BODY SHAMING ?- Awai x Win G x Trà Bông
Ngày 15/08/2025 - 20:00「 ✦ Bàn về miệt thị ngoại hình ✦ 」

Body Shaming (Miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và KOL. Không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. Vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? Hãy cùng bọn mình bàn luận thêm về vấn đề này nhé!

Cùng đón xem bài rap về chủ đề Body Shaming của Win G và Awai trong MV “Body Shaming ?” nhé! Lần này, Awai đã bật lại chế độ rap để cùng feat với Win G, với sự góp mặt của tiktoker Trà Bông trong vai trò khách mời. Cả nhà cùng đón xem nhé! 

BODY SHAMING ? Visualizer MV | 20:00 - 15/08/2025

Awai : 
►Youtube: https://www.youtube.com/@3kawaichan
►Facebook: https://www.facebook.com/hoithanks
►Instagram: https://www.instagram.com/awai.chan/
►Tiktok: https://www.tiktok.com/@awai.3k 
►Tiktok music: https://www.tiktok.com/@awai.chan

Win G : 
►Youtube: https://www.youtube.com/@wingofficial9555
►Facebook: https://www.facebook.com/quochai.nguyen.948011
►Instagram: https://www.facebook.com/share/1CpCv3b1ot/?mibextid=wwXIfr
►Tiktok: https://www.tiktok.com/@win.g04

Trà Bông:
►Tiktok: https://www.tiktok.com/@trabongchubbyne
►Facebook: https://www.facebook.com/profile.php?id=61570935548516
►Instagram: https://www.instagram.com/trabongchubbyne
►Threads: https://www.threads.com/@trabongchubbyne","sao không thay từ ""mọi người"" thành "" nhiều người"" nhỉ, kiểu bị đánh đồng vãi lồn","official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và kol. không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? hãy cùng bọn mình bàn luận thêm về vấn đề này nhé! cùng đón xem bài rap về chủ đề <person> của win gì và awai trong mv “<person> ?” nhé! lần này, awai đã bật lại chế độ rap để cùng feat với win gì, với sự góp mặt của tiktoker <person> trong vai trò khách mời. cả nhà cùng đón xem nhé! body shaming ? visualizer mv | 200 - 15/08/2025 awai youtube facebook instagram tiktok tiktok music win gì youtube facebook instagram tiktok <person> tiktok facebook instagram threads",Facebook,,Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzI3NjcxMDk2MjAxNDU2OTQ=,,2025-08-13 11:24:19+00:00,user_e64e33bf0c,0,0,81,17,True,body_shaming,1,,,,True,random
4c8927d49688,2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> ​<user> đạo đức mõm. thế nếu người trấn thương sọ não là người thân bạn thì bạn thông cảm cho bọn thông chốt này chứ,​@RP-NguyễnKhải đạo đức mõm... thế nếu ng trấn thương sọ não là ng thân bạn thì bạn thông cảm cho bọn thông chốt này chứ,2 báo thủ thông chốt làm 1 chiến sĩ CSCĐ chấn thương sọ não 😨 #giaothong #tretrau #csgt #phapluat,​<user> đạo đức mõm. thế nếu người trấn thương sọ não là người thân bạn thì bạn thông cảm cho bọn thông chốt này chứ,2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não,YouTube,,,-3V9PN-qv6M,,user_anonymous,0,0,116,25,False,social,0.0,,,,False,random
Y29tbWVudDoxMTU1MzMwODMwMTQ2NzI5XzgyNzUxNzQzOTkxMzgxNw==,"dự là kịch khung. tạm giữ đối tượng đẩy cảnh sát giao thông vào đầu xe tải theo thông tin ban đầu, đại úy <person>, cán bộ <person> sát giao thông đường bộ số 8 (<person@@ </s> dù như nào thì hành động này là quá nguy hiểm.",Dù như nào thì hành động này là quá nguy hiểm.,"DỰ LÀ KỊCH KHUNG...
🚨Tạm giữ đối tượng đẩy CSGT vào đầu xe tải
Theo thông tin ban đầu, Đại úy Nguyễn Duy Điệp, cán bộ Đội Cảnh sát giao thông đường bộ số 8 (Phòng Cảnh sát giao thông, Công an thành phố Hà Nội) ngày 11/12 được phân công cùng tổ tuần tra, kiểm soát tại địa bàn phụ trách tại xã Phượng Dực.
Khoảng 13h35, tổ tuần tra, kiểm soát phát hiện Đặng Từ Minh (sinh năm 1980, trú tại xã Phượng Dực, Hà Nội) không đội mũ bảo hiểm, biển số có dấu hiệu nghi vấn. Tổ công tác đã dừng xe và yêu cầu về chốt làm việc, Đại úy Nguyễn Duy Điệp dắt xe của người vi phạm. Trong quá trình Đại úy Nguyễn Duy Điệp dắt xe biển kiểm soát 29AA-xx, người lái xe ôm vòng sau người Đại úy Hiệp giữ chặt cả người cả xe, đẩy vào đầu xe ô tô biển kiểm soát 30M-302.xx đang đi ngược chiều.
Hiện vụ việc đã được bàn giao cho Công an xã Phượng Dực thụ lý và giải quyết.
Theo:  Đài Phát thanh và Truyền hình Hà Nội",dù như nào thì hành động này là quá nguy hiểm.,"dự là kịch khung. tạm giữ đối tượng đẩy cảnh sát giao thông vào đầu xe tải theo thông tin ban đầu, đại úy <person>, cán bộ <person> sát giao thông đường bộ số 8 (<person> sát giao thông, công an thành phố hà nội) ngày 11/12 được phân công cùng tổ tuần tra, kiểm soát tại địa bàn phụ trách tại xã <person>. khoảng 13hes, tổ tuần tra, kiểm soát phát hiện <person> (sinh năm 1980, trú tại xã <person>, hà nội) không đội mũ bảo hiểm, biển số có dấu hiệu nghi vấn. tổ công tác đã dừng xe và yêu cầu về chốt làm việc, đại úy <person> dắt xe của người vì phạm. trong quá trình đại úy <person> dắt xe biển kiểm soát 29aaxx, người lái xe ôm vòng sau người đại úy hiệp giữ chặt cả người cả xe, đẩy vào đầu xe ô tô biển kiểm soát 30m-302. xx đang đi ngược chiều. hiện vụ việc đã được bàn giao cho công an xã <person> thụ lý và giải quyết. theo <person> thanh và truyền hình hà nội",Facebook,,Y29tbWVudDoxMTU1MzMwODMwMTQ2NzI5XzgyNzUxNzQzOTkxMzgxNw==,,2025-12-12 00:59:02+00:00,user_4bc2f71d63,0,0,46,11,False,dataset,0.0,,,,False,random
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTUzMzc2MTczNDMwMTIwMg==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> cảm ơn.",Cảm ơn...,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",cảm ơn.,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTUzMzc2MTczNDMwMTIwMg==,,2025-10-26 12:49:03+00:00,user_eeb7df7f2a,0,0,7,2,False,regional discrimination,0.0,,,,True,random
Y29tbWVudDoxMDg0NzE0NDc3MDIwNDQ0XzYzNTQ5NTcxNjMxMDM4Mw==,"con út 3 tuổi mất để lại 2 tỷ bảo hiểm, ty na cầm tiền đi biệt. sau 2 năm ty na trở về đón các con ở chung thì được 1 tuần người con thứ 3 (7 tuổi) cũng tử vong <per@@ </s> không bằng cầm thú. súc sinh còn biết bảo vệ con mình","Không bằng cầm thú.
Súc sinh còn biết bảo vệ con mình","CON ÚT 3 TUỔI MẤT ĐỂ LẠI  2 TỶ BẢO HIỂM, TY NA CẦM TIỀN ĐI BIỆT. SAU 2 NĂM TY NA TRỞ VỀ ĐÓN CÁC CON Ở CHUNG THÌ ĐƯỢC 1 TUẦN NGƯỜI CON THỨ 3 (7 TUỔI) CŨNG TỬ VONG 😢

Tô Thị Ty Na cùng chồng có 4 người con. Sau khi chồng mất vào năm 2019 để lại tài sản, Ty Na bán cả xe cả nhà. Đến năm 2021 đứa con út (3 tuổi) mất do ngạt nước, Ty Na nhận được 2 tỷ bảo hiểm thì để 3 người con cho cô nuôi còn bản thân bỏ đi biệt. 

Đến năm 2023, Ty Na trở về và đón các con về ở chung. Tưởng mẹ con sẽ sum vầy nhưng được 1 tuần thì cháu N.V.H (7 tuổi) người con trai thứ 3 tử vong trong W.C giống người em của mình. Cảm thấy nghi vấn người cô ruột đã đi trình báo cơ quan công an. 

Đến hôm qua, cơ quan công an đã xác minh được Ty Na chính là người ra tay với người con thứ 3. Còn người con út tử vong 2021 hiện cơ quan công an chưa cung cấp thông tin. 

Chia sẻ của người cô ruột với báo Người Lao Động",không bằng cầm thú. súc sinh còn biết bảo vệ con mình,"con út 3 tuổi mất để lại 2 tỷ bảo hiểm, ty na cầm tiền đi biệt. sau 2 năm ty na trở về đón các con ở chung thì được 1 tuần người con thứ 3 (7 tuổi) cũng tử vong <person> cùng chồng có 4 người con. sau khi chồng mất vào năm 2019 để lại tài sản, <person> bán cả xe cả nhà. đến năm 2021 đứa con út (3 tuổi) mất do ngạt nước, <person> nhận được 2 tỷ bảo hiểm thì để 3 người con cho cô nuôi còn bản thân bỏ đi biệt. đến năm 2023, <person> trở về và đón các con về ở chung. tưởng mẹ con sẽ sum vầy nhưng được 1 tuần thì cháu nvh (7 tuổi) người con trai thứ 3 tử vong trong được giống người em của mình. cảm thấy nghi vấn người cô ruột đã đi trình báo cơ quan công an. đến hôm qua, cơ quan công an đã xác minh được <person> chính là người ra tay với người con thứ 3. còn người con út tử vong 2021 hiện cơ quan công an chưa cũng cấp thông tin. chia sẻ của người cô ruột với báo <person>",Facebook,,Y29tbWVudDoxMDg0NzE0NDc3MDIwNDQ0XzYzNTQ5NTcxNjMxMDM4Mw==,,2025-04-09 05:55:45+00:00,user_67c5c552df,0,0,53,12,False,social,1.0,,,,False,random
9c63477191dd,"2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> ​ <user> nói vậy là chứng tỏ người comment đó là trẻ con à, no bình thường cái mẹ gì đâu mà mày binh nó","​ @MMB.Khang1 nói vậy là chứng tỏ người comment đó là trẻ con á, no bt cái mẹ gì đâu mà m binh nó",2 báo thủ thông chốt làm 1 chiến sĩ CSCĐ chấn thương sọ não 😨 #giaothong #tretrau #csgt #phapluat,"​ <user> nói vậy là chứng tỏ người comment đó là trẻ con à, no bình thường cái mẹ gì đâu mà mày binh nó",2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não,YouTube,,,-3V9PN-qv6M,,user_anonymous,0,0,103,25,False,social,0,,,,False,random
Y29tbWVudDoxMTU1MzMwODMwMTQ2NzI5XzIzMTY1NDA0MTg4MTA1OTA=,"dự là kịch khung. tạm giữ đối tượng đẩy cảnh sát giao thông vào đầu xe tải theo thông tin ban đầu, đại úy <person>, cán bộ <person> sát giao thông đường bộ số 8 (<person@@ </s> khôn 3 năm dại một giờ là đây!",Khôn 3 năm dại một giờ là đây!,"DỰ LÀ KỊCH KHUNG...
🚨Tạm giữ đối tượng đẩy CSGT vào đầu xe tải
Theo thông tin ban đầu, Đại úy Nguyễn Duy Điệp, cán bộ Đội Cảnh sát giao thông đường bộ số 8 (Phòng Cảnh sát giao thông, Công an thành phố Hà Nội) ngày 11/12 được phân công cùng tổ tuần tra, kiểm soát tại địa bàn phụ trách tại xã Phượng Dực.
Khoảng 13h35, tổ tuần tra, kiểm soát phát hiện Đặng Từ Minh (sinh năm 1980, trú tại xã Phượng Dực, Hà Nội) không đội mũ bảo hiểm, biển số có dấu hiệu nghi vấn. Tổ công tác đã dừng xe và yêu cầu về chốt làm việc, Đại úy Nguyễn Duy Điệp dắt xe của người vi phạm. Trong quá trình Đại úy Nguyễn Duy Điệp dắt xe biển kiểm soát 29AA-xx, người lái xe ôm vòng sau người Đại úy Hiệp giữ chặt cả người cả xe, đẩy vào đầu xe ô tô biển kiểm soát 30M-302.xx đang đi ngược chiều.
Hiện vụ việc đã được bàn giao cho Công an xã Phượng Dực thụ lý và giải quyết.
Theo:  Đài Phát thanh và Truyền hình Hà Nội",khôn 3 năm dại một giờ là đây!,"dự là kịch khung. tạm giữ đối tượng đẩy cảnh sát giao thông vào đầu xe tải theo thông tin ban đầu, đại úy <person>, cán bộ <person> sát giao thông đường bộ số 8 (<person> sát giao thông, công an thành phố hà nội) ngày 11/12 được phân công cùng tổ tuần tra, kiểm soát tại địa bàn phụ trách tại xã <person>. khoảng 13hes, tổ tuần tra, kiểm soát phát hiện <person> (sinh năm 1980, trú tại xã <person>, hà nội) không đội mũ bảo hiểm, biển số có dấu hiệu nghi vấn. tổ công tác đã dừng xe và yêu cầu về chốt làm việc, đại úy <person> dắt xe của người vì phạm. trong quá trình đại úy <person> dắt xe biển kiểm soát 29aaxx, người lái xe ôm vòng sau người đại úy hiệp giữ chặt cả người cả xe, đẩy vào đầu xe ô tô biển kiểm soát 30m-302. xx đang đi ngược chiều. hiện vụ việc đã được bàn giao cho công an xã <person> thụ lý và giải quyết. theo <person> thanh và truyền hình hà nội",Facebook,,Y29tbWVudDoxMTU1MzMwODMwMTQ2NzI5XzIzMTY1NDA0MTg4MTA1OTA=,,2025-12-12 03:45:09+00:00,user_886e7626d6,0,0,30,8,False,dataset,0.0,,,,False,random
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNzk2ODU5ODUzMDY2MDUx,"boy phố ""gãy cánh"" ngay trước mặt </s> cho chúng nó chết bớt đi chứ hại cho người khác",Cho chúng nó chết bớt đi chứ hại cho người khác,"Boy phố ""gãy cánh"" ngay trước mặt 😂😂
#giaothongmoingay #vanhoagiaothong #tintuc #giaothong #tainan #vipham #xuhuong #viral",cho chúng nó chết bớt đi chứ hại cho người khác,"boy phố ""gãy cánh"" ngay trước mặt",Facebook,,Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNzk2ODU5ODUzMDY2MDUx,,2025-10-09 01:07:12+00:00,user_8e7c84dbe9,0,0,47,11,False,social issues- tệ nạn giao thông,2,,,,False,random
fcb269317cf5,2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> lấy oxy già tắm cho nó biết như thế nào là lễ độ,Lấy oxy già tắm cho nó biết ntn là lễ độ,2 báo thủ thông chốt làm 1 chiến sĩ CSCĐ chấn thương sọ não 😨 #giaothong #tretrau #csgt #phapluat,lấy oxy già tắm cho nó biết như thế nào là lễ độ,2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não,YouTube,,,-3V9PN-qv6M,,user_anonymous,0,0,48,13,False,social,0.0,,,,False,random
