id,source_platform,topic,text_to_label,label,topic_hate,confidence,note,original_text
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfNzg2Mzg0MTAzNzY2NTY3,Facebook,,<person> được để chết giống bno à.,1,,,,Đìnhh Kỳ Làm được để chết giống bno à.
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfMTMwMzY0MTExNzc3NjE2OA==,Facebook,body,<person> pheo lại dẫn các em đi bậy,2,,,,Quang Toi Nguyen pheo lại dẫn các e đi bậy
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzY2Njc3ODg1OTc3MDAzMA==,Facebook,,bắc ki lối sống rừng rú,1,,,,Bắc ki lối sống rừng rú
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzI0MzMzNzAxNTE2MjU4MDMw,Facebook,,mấy chó này làm ngập này,0,,,,Mấy chó này làm ngập nè
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMjE0NzU1NTQxMjQ0MTQ1MQ==,Facebook,,"chặt 3 khúc, cho vào thùng xốp rồi cho ra sông mê kong",0,,,,"Chặt 3 khúc, cho vào thùng xốp rồi cho ra sông mê kong"
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTM1NTYzNjU4OTQ3NDUzNQ==,Facebook,,"trời, cái loại ngoại tình thì bỏ thôi tiếc gì không biết",0,,,,"Trời, cái loại ngoại tình thì bỏ thôi tiếc gì không biết 😢"
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzExOTI2OTQ3MDIyMTcxODA=,Facebook,,mua 2 miếng xoài với mấy miếng mận ở phố đi bộ 100k này,0,,,,mua 2 miếng xoài với mấy miếng mận ở pdb 100k nè ☺️
8ea49c71262b,YouTube,,viết lời như đấm vào tiếng việt,0,,,,Viết lời như đấm vào tiếng Việt
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzg5NTA1MjczMjcwOTQzNQ==,Facebook,,hồg cưgiàng chúc anngọc ánhhlục phươngtên <person> útdung giangsay giangluc <person> hươnghoang bonglã hằnglục lanhiền thènkien maichinh giang,0,,,,Hồg CưGiàng Chúc AnNgọc ÁnhhLục PhươngTên Út Tên ÚtDung GiangSay GiangLuc Hương Luc HươngHoang BongLã HằngLục LanHiền ThènKien MaiChinh Giang
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjAzNDk2MTkxMDY0MTA2Ng==,Facebook,family,dân miền nam không nhận lời xin lỗi của mày nhé. vì dân miền nam vẫn chưa biết bố mày là ai .,2,,,,Dân miền nam không nhận lời xin lỗi của mày nha. Vì dân miền nam vẫn chưa biết bố mày là ai .
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNDAyMzQyODk3NDYzNjQ2OQ==,Facebook,,"nhiều người đâu mà nhiều, chửi cả miền nam kia mà",0,,,,"Nhiều người đâu mà nhiều,  chửi cả miền nam kia mà"
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzI0MDI4MTU4ODY3MjM3ODk=,Facebook,,nữ sinh đi xe sh.,0,,,,Nữ sinh đi xe SH...
eda234ab2e8b,YouTube,,2 em với xe có bị gì kg vậy,0,,,,2 em với xe có bị gì kg vậy
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzEyODE3NDAyMzY3NDMwMjU=,Facebook,,mv này tầm 120gb không mọi người,1,,,,Mv này tầm 120gb ko mn🐧
Y29tbWVudDoxMjM5OTM4MDQ4MTY0NzUyXzczNjQxNTEwMjE5MTI2OA==,Facebook,,"những thành phần này nên cho nó dựa cột, kịch khung phạt, phá nát cả tương lai của người ta",0,,,,"những thành phần này nên cho nó dựa cột, kịch khung phạt, phá nát cả tương lai của ngta"
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzc5NTM0Mjg5NjI4NzU3Mg==,Facebook,,"người ném rác, người quay phim, người cười cười nói nói, đúng là cả lũ vô ý thức.",1,,,,"Người ném rác, người quay phim, người cười cười nói nói, đúng là cả lũ vô ý thức.😡👎🏻"
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzYyNjQ4NjMzNzExNDYxNA==,Facebook,gender,cho vào bóc lịch là ngoan ngay,2,,,,Cho vào bóc lịch là ngoan ngay
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzE3ODMzOTE0NDU4OTQzNzE=,Facebook,,chắc không được học lịch sử,0,,,,chắc ko được học lịch sử
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE0MzgzMDgxMzczNTg4MzA=,Facebook,,<person> là dân bọ không nhận ra à thằng nam cẩu đần độn,1,,,,La Thai là dân bọ ko nhận ra à thằng  nam cẩu  đần độn
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjQzNDQzOTU4MDg1NzM0NTI=,Facebook,,lời xin lỗi muộn rồi con,0,,,,Lời xin lỗi muộn rồi con
73cf8fbe3369,YouTube,,"đúng mấy tk ăn cháo đá bát, suốt ngày chửi miền bắc trong khi quên rằng những người lính miền bắc đã giúp giải thống đất nước, chỉ vì dân miền nam bị git rất nhiều nên sinh ra tư tưởng ghét miền bắc",0,,,,"Đúng mấy tk ăn cháo đá bát,suốt ngày chửi miền Bắc trong khi quên rằng những người lính miền Bắc đã giúp giải thống đất nước,chỉ vì dân miền Nam bị gi*t rất nhiều nên sinh ra tư tưởng ghét miền Bắc 🤓"
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjAwMDYxNzY2NzM1NTEyMw==,Facebook,,mày chửi cho đã rồi bị mấy ah can hỏi thăm rồi làm bộ nhỏ giọng nếu không bị vịnh liệu mày có xin lỗi không,0,,,,Mày chửi cho đã rùi bị mấy ah CAn hỏi thăm rùi làm bộ nhỏ giọng nếu ko bị vịnh liệu mày có xin lỗi ko 😡😡😡
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzYzODA4MTIxMjE5NTEwMA==,Facebook,,<person><person>nhím ieuujoey nguyentanh tu anhbao antuệ minh hai duong đi dong mv body shaming,0,,,,Nguyễn Ngọc HàĐặng UyênNhím IeuuJoey NguyenTAnh Tu AnhBao AnTuệ Minh hai duong di dong mv body shaming:))
05d6d5a860ac,YouTube,,khuyên anh em bỏ thuốc lá còn mình chơi sisa rồi còn khuyên anh em đi nghĩa vụ trong khi mình trốn nghĩa vụ đúng mộ xum xuê,0,,,,Khuyên ae bỏ thuốc lá còn mình chơi sisa rồi còn khuyên ae đi nghĩa vụ trong khi mình trốn nghĩa vụ đúng mộ xum xuê 😂😂
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMzEyMjM1ODQ0NDYwNzEzOA==,Facebook,,"<person> li vậy khi cả 2 đồng ý, còn đơn phương ly hôn cần thời gian để được công nhận, đã không mún ở với nhau thì dọn ra ở riêng trong thời gian chờ đơn phương ly hôn. em xin hết ạ.",0,,,,"Thinh Phan li dị khi cả 2 đồng ý, còn đơn phương ly hôn cần thời gian để đc công nhận, đã ko mún ở với nhau thì dọn ra ở riêng trong thời gian chờ đơn phương ly hôn...e xin hết ạ."
faada7dd8f2e,YouTube,,mẹ lũ ngu tụi nó tự đạo diễn để lừa đảo vậy mà cũng có nhiều đứa đâm đầu vào,1,,,,"Mẹ lũ ngu 
Tụi nó tự đạo diễn để lừa đảo vậy mà cũng có nhiều đứa đâm đầu vào"
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzgxNjcxNzMzNzQ1MDI0NA==,Facebook,,<person> nhìn thì không đến lỗi nào mà thốt ra 1 câu kém quá vậy anh zai. ở đâu cũng có những loại kém ý thức và nói những câu ngu vậy đó,1,,,,La Thai nhìn thì k đến lỗi nào mà thốt ra 1 câu kém quá vậy a zai. Ở đâu cũng có những loại kém ý thức và nói những câu ngu vậy đó
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMjMzNzAyOTMxMzM4MzkwMw==,Facebook,gender,bọn này phải đâm cột điện phòi óc,2,,,,Bọn này phải đâm cột điện phòi óc
fcfd0b0df71f,YouTube,,"có gì vui, ngáo ngơ à",0,,,,"Có gì vui, ngáo ngơ à"
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTIxODcyNjY0MzQzMDY1OQ==,Facebook,,tôi sông voi người 2 mat nen tôi hieu o ngoài giả tạo vê nhé thì nó chui nhu chó,0,,,,T sông voi ng 2 mat nen tui hieu o ngoài giả tạo vê nha thì nó chui nhu chó
ebabf1537cde,YouTube,,loại mất dại này thì dại luôn cả gia đình nó,0,,,,Loại mất dại này thì dại luôn cả gia đình nó
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTMzNDIxNDM0ODE1OTYxOQ==,Facebook,,ông em này lụy tình quá,0,,,,Ông em này lụy tình quá
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE0NTU0OTYzOTU3NzA1MjU=,Facebook,,nhạc này nặng,2,,,,Nhạc này nặng
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE5MTI0NzUxNTI5NzkzOTc=,Facebook,,nhìn poster mv đã không đủ dung lượng máy để tải vì quá nặng-),2,,,,nhìn poster mv đã kh đủ dung lượng máy để tải vì quá nặng-)
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzExMDI5NjM4ODEzMDA3MDA=,Facebook,,<person> bảo sao diu túp tôi nặng thế thì ra là cnay,0,,,,Phương Thảo bảo sao diu túp t nặng thế thì ra là cnay
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEyNzQzNDE2NjA1ODIwMTQ=,Facebook,,văn minh được nhập khẩu,0,,,,Văn minh được nhập khẩu
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjAxNTIxMTMyOTMxNTEyOA==,Facebook,,không xin xo gi ca,0,,,,Ko xin xo gi ca
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzIwNjI5MDM2NDQyNDEyNTU=,Facebook,,<person> <person> thua,0,,,,Hoàng Ngoc Tiến Trang Trần Vu thua
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEyMTYwNTkxNzMyOTM1MDY=,Facebook,violence,cũng khó xử cho đấng sinh thành nhỉ?,2,,,,cũng khó xử cho đấng sinh thành nhỉ?
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfNzE1MjQwMTc0MzAzNTU4,Facebook,,giải tán,0,,,,Giải tán
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzY0MDgwMzc0ODU3NjA3Mg==,Facebook,,fan quay lưng lại thôi có gì đâu,0,,,,Fan quay lưng lại thôi có gì đâu
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNjc3NjA5NTk1NDA0NzEy,Facebook,,loại máyphai vào tu,0,,,,Loại máyphai vào  tu
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTgxOTg3MTA2MjIzMDk3Nw==,Facebook,,<person> ông con trai mình đã làm thì phải có can đảm nhận tội đi. đừng mở <person> lỗi nghe ngứa tai lắm.!,0,,,,Là Đàn ông con trai mình đã làm thì phải có Can đảm nhận Tội đi. Đừng mở Mồm Xin lỗi nghe ngứa tai lắm.!
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMjYzMzUzNDgxMDM0NDExOA==,Facebook,,bỏ n đi . n không xứng đáng với ông em đâu .,0,,,,Bỏ n đi . N k xứng đáng với ông e đâu .
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODM1MTk5MTc1NzU5ODEw,Facebook,body,bke luôn theo,2,,,,BKe luôn theo
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEwMzIzNzA4OTkwMzE1OTM=,Facebook,,<person> kim tự đâm kim,0,,,,Hoàng Vũ kim tự đâm kim
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfMTI4OTg3OTA0NTkzNTkzNQ==,Facebook,,<person> nói thằng kia,0,,,,Minh Dũng Bùi =))) nói thằng kia
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfNzI3NTAyNjgyOTM1NDU1,Facebook,,<person> thì phát hiện rồi thì về ngoại lq gì về đó song ra toà vừa không sảy ra án mạng vừa ly hôn được là xong,0,,,,Lê Thắng thì phát hiện rồi thì về ngoại lq gì về đó song ra toà vừa k sảy ra án mạng vừa ly hôn đk là xong
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE2NzY5MzI5NDk2NjM1NDY=,Facebook,,gìa mắt dại,0,,,,Gìa mắt dại
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEyODc2OTQxNzk3MzAzODk=,Facebook,gender,"nếu mọi người không thích hai người đó đừng nên nói họ như vậy đừng nên xúc phạm họ có khi sau này con cái của mấy chị sẽ bị như vậy rồi anh chị sẽ biết nhé vì xã hội này chấp nhận người đồng tính yêu nhau rồi , mà nói phải biết trên biết dưới đấy",2,,,,"Nếu mọi người không thích hai người đó đừng nên nói họ như vậy đừng nên xúc phạm họ có khi sau này con cái của mấy chị sẽ Bị như vậy rồi anh chị sẽ biết nhé vì xã hội này chấp nhận                            
 người đồng tính yêu nhau rồi ,mà nói phải biết trên biết dưới đấy"
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE0MTYyOTE1Nzk1NjExNjI=,Facebook,,người ta lấy nhau để sinh sản còn đôi này lấy về làm gì vậy? mà qh kiểu gì được,0,,,,Ng ta lấy nhau để sinh sản còn đôi này lấy về lm gì vậy?  Mà qh kiểu gì dc
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzY3MTEzNDkyOTE3NDgzMA==,Facebook,,<person> có buồn không anh,0,,,,Chien Nguyen  Trà Đá có buồn ko a
fb5a9df5d86e,YouTube,,vào nó ám thương thả về chết hồi nào không hay,0,,,,Vào nó ám thương thả về chết hồi nào không hay
Y29tbWVudDoxNjY0NjQ4OTIxNjA0MDUxXzM3NDAwOTMwMTI5NTY4NDM=,Facebook,,"xem đi xem lại cứ khóc thôi . khóc thương các bác, có học mình thua xa những con khác",0,,,,"Xem đi xem lại cứ khóc thôi .. khóc thương các bác, có học mk thua xa những con khác"
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNjk4NDc4ODQ5MzEwMzIw,Facebook,,đang dừng đèn đỏ tự nhiên được thanh niên quỳ trước mặt,0,,,,Đang dừng đèn đỏ tự nhiên được thanh niên quỳ trước mặt 😂
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE1MDkwNzA0MjA0NTM3MzE=,Facebook,,"chỉ cần bạn không biết ngại, thì người khác sẽ ngại giùm bạn",0,,,,"Chỉ cần bạn không biết ngại, thì người khác sẽ ngại giùm bạn"
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNzE4NDEwMDQ3OTQxMjE5,Facebook,,cứ ông ông ấy rồi xin lỗi là xong à vào trại mà sám hối làm gì làm phải nghĩ đến người mà nứt háng rặn ra mình ấy con ạ,0,,,,"Cứ ông ổng rồi xin lỗi là xong à 
Vào trại mà sám hối 
Làm gì làm phải nghĩ đến người mà nứt háng rặn ra mình ấy con ạ"
800b5aeb73de,YouTube,,như này có phải là việt nam cũng sẽ thất thủ trước cái gọi là tự do giới tính không,2,,,,như này có phải là Việt Nam cũng sẽ thất thủ trước cái gọi là tự do giới tính k :)))
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTcxNDE0Mjg1OTI3NTczMA==,Facebook,,<person> đi zs con bom thôi ma han ta da cam cay gây chơ' trk nhé rồi,0,,,,Trần Ngọc di zs con bom thui ma han ta da cam cay gây  chơ' trk nha roi
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzkyNDkxOTIzNzE3OTk4NDQ=,Facebook,,thầy ơi em bị đúp là do cảnh sát giao thông không cho em thi,0,,,,Thầy ơi em bị đúp là do cảnh sát giao thông không cho em thi
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzExMzc5MTUxNzgyMTUwMzg=,Facebook,,<person> ok,0,,,,Hoang Quechi OK
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzczMjkzMzgyMjkzMTY2Nw==,Facebook,,tly đè bẹp last night,0,,,,Tly đè bẹp last night 😭💦
c350e516f2b9,YouTube,,xã hội giờ điên thật rồibỏ tien ra đi xem cái giống này làm gì nhỉ,1,,,,Xã hội giờ điên thật rồi.bỏ tien ra đi xem cái giống này làm gì nhỉ
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzQxMDY3NTI5ODk1NjI4MjY=,Facebook,violence,cố tình chặt chém cứ cho đi tù nửa năm là chừa hết,1,,,,Cố tình chặt chém cứ cho đi tù nửa năm là chừa hết
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzIyNzA5ODE5OTk5NzE2Mzg=,Facebook,,trất vãi lồn band này đợp hịt với quốc kang,1,,,,trất vl band này đợp hịt với quốc kang 🐧
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE3NjQ2MTk4Nzc3NzY1OTc=,Facebook,,<person> tôi thấy mày phải thấy,0,,,,Ngọc Linhh t thấy m phải thấy 🤡
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEwODg0MjQ5ODM0NjI0NTg=,Facebook,,<person> nói vậy nó ùa dô à,0,,,,La Thai nói vậy nó ùa dô á kk
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfODMxNzc4NjUzMTM5NTU5,Facebook,,<person> có mà lóz lừng suy nghĩ thiếu chín chắn ! không làm chủ được bản thân và lý trí,1,,,,Nguyễn Thiên Phú có mà lóz lừng suy nghĩ thiếu chín chắn ! K làm chủ được bản thân và lý trí
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfNDA3NjgzMDM3NTc4MjQzMA==,Facebook,,thôi bị bắt giồi,0,,,,Thôi ￼bị bắt giồi
Y29tbWVudDoxMDg0NzE0NDc3MDIwNDQ0XzE2MTkwNTAxOTg3NTEwNDg=,Facebook,,tử hình đi,0,,,,Tử hình đi
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTcyOTI0NzE0Nzc0NDU1Mg==,Facebook,,<person> dơ,0,,,,Quách Ngọc Trinh dơ
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEyMjM0NzYyMTU5NTkyOTA=,Facebook,,dầu ăn bao nhiêu cho đủ,0,,,,Dầu ăn bao nhiêu cho đủ
73f64637fab1,YouTube,,"<user> nếu muốn người nam chấp nhận, nước ngoài thả cửa thì thay vì ngồi đối kháng thì hãy kêu gọi thay đổi văn hóa, tính cách đi bạn. chứng minh đó chỉ còn là quá khứ. có khói mà không có lửa thì hơi kì đó bạn. có thể bạn không làm gì nhưng ông cha có câu đời cha ăn mặn đời con khát nước là ví dụ điển hình đấy bạn.",0,,,,"@NgocTruc-zi8mh  nếu muốn người Nam chấp nhận, nước ngoài thả cửa thì thay vì ngồi đối kháng thì hãy kêu gọi thay đổi văn hóa, tính cách đi bạn. Chứng minh đó chỉ còn là quá khứ. Có khói mà không có lửa thì hơi kì đó bạn. Có thể bạn không làm gì nhưng ông cha có câu đời cha ăn mặn đời con khát nước là ví dụ điển hình đấy bạn."
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTc2NDgzNDc3NDIwNjU0NQ==,Facebook,,"túi treo bảo quản túi xáchị nhiều tầngười, vải lưới cao cấp, chốngười bụi bẩn, treo tủ quần anh́o td64 new",0,,,,"Túi treo bảo quản túi xách nhiều tầng, vải lưới cao cấp, chống bụi bẩn, treo tủ quần áo TD64 New
https://s.shopee.vn/1VqrO25JQo"
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTM3MzkzMjEyMTEwMjEyNA==,Facebook,,họ không về chắc có lý do khác 1 là anh chồng chịu chơi như không chịu làm và trả bài đầy đủ còn thàng thứ ba đang lấy lòng nên chịu trả bài đầy đủ,0,,,,Họ không về chắc có lý do khác 1 là anh chồng chịu chơi như không chịu làm và trả bài đầy đủ còn thàng thứ ba đang lấy lòng nên chịu trả bài đầy đủ
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc0NDc5MTE5MTY1MDAwNg==,Facebook,violence,"n mà đ đánh tráo khái niệm thì đ ai thèm nhắc, đi lên bằng thị phi rồi quay ra chối",2,,,,"n mà đ đánh tráo khái niệm thì đ ai thèm nhắc, đi lên bằng thị phi rồi quay ra chối"
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNzg4NzE5NjgwNjU0MzQ0,Facebook,,không thể chấp nhận lời xin lỗi này . đề nghị cho nó vào tù để nó sám hối .,0,,,,Ko thể chấp nhận lời xin lỗi này .Đề nghị cho nó vào tù để nó sám hối ...
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTIzNjc5NTIyODI1NzQwNQ==,Facebook,,nhìn mặt thằng này thấy láo rồi cho mày ở tù 10 năm mới vừa,1,,,,Nhìn mặt thằng này thấy láo rồi cho mày ở tù 10 năm mới vừa
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNjU5Mjg2NjgwNTE3NTQz,Facebook,,có thằng nào dia chưa?,0,,,,Có thằng nào dia chưa?
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfODYxMjkzOTY2NTgyMTgw,Facebook,gender,đánh chết mẹ con tiện nhân đi tiện. lôi về nó trả cho bố mẹ nó. con đĩ điếm. sao phải quỵ lụy như thế.,2,,,,Đánh chết mẹ con tiện nhân đê tiện.. lôi về nó trả cho bố mẹ nó.. con đĩ điếm.. sao phải quỵ lụy như thế..
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzI2MDI0MTM2NTM0NzU4Mzc=,Facebook,,<person> dưng bị nhột hả bạn rõ ràng bà bán sửa lời giá niêm yết như vậy rồi có lẻ bạn cố tình không muốn nghe hay sao à,0,,,,Sang Shan Tự dưng bị nhột hả bạn :))) Rõ ràng bà bán sửa lời giá niêm yết như zậy rồi có lẻ bạn cố tình ko muốn nghe hay sao á :)))
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzEyMzIwNTI5Njg4MDI2NzM=,Facebook,,"huynh phạm lúc hỏi giá chắc phải ghi âm à, chứ tính tiền vẫn kê giá như thường",0,,,,"huynh phạm Lúc hỏi giá chắc phải ghi âm á, chứ tính tiền vẫn kê giá như thường"
bab6b9bef7ef,YouTube,,trách con vợ quá tệ,1,,,,Trách con vợ quá tệ
7528c9402b14,YouTube,,hoangkhoahoc-123 mẹ tôi sinh ở <person>,0,,,,HoangKhoahoc-123  mẹ t sinh ở Quảng Ngãi
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE2Mjg1NzA1MjExMzc4OTA=,Facebook,,người việt nam bây giờ rất thông đạt nghĩa tình,0,,,,Người Việt Nam bây giờ rất thông đạt nghĩa tình
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEwNDE3NTI3MTEyNTY1MDM=,Facebook,,"kệ họ đi, tỷ lệ nam đang đông.",0,,,,"Kệ họ đi, tỷ lệ Nam đang đông."
3ee379f458ac,YouTube,,1 tháng 155n lượt xem,0,,,,1 tháng 155N lượt xem :))
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTI3NTA2MjkxNDY1MTEyNA==,Facebook,,nói tới mấy anh dịch mẹ miền nam sợ lắm khỏi xin lỗi,1,,,,Nói tới mấy anh dịch mẹ miền Nam sợ lắm khỏi xin lỗi
f5718ef10123,YouTube,region,"ý bạn là ông bạn vẫn còn dùng chữ ""bắc kỳ"" à? hoặc là ông bạn phân biệt vùng miền thật, hoặc là ông bạn quen dùng chữ đó rồi nên mới hay nói",2,,,,"Ý bạn là ông bạn vẫn còn dùng chữ ""bắc kì"" á? Hoặc là ông bạn pbvm thật, hoặc là ông bạn quen dùng chữ đó rồi nên mới hay nói"
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzI1NTk1MjAzNDEwNzI1Nzg=,Facebook,,vô ý thức quá bác ơi.,1,,,,Vô ý thức quá bác ơi...
Y29tbWVudDoxMjg5MDExNDY5OTIyNjcyXzEyNTQ4NjI3OTk5OTUyMTc=,Facebook,,thật ra câu like hay diễn gì mặc kệ họ đi. quan trọng bà con được nhận đồ ăn cứu trợ là đuoc.,0,,,,Thật ra câu like hay diễn gì mặc kệ họ đi. Quan trọng bà con được nhận đồ ăn cứu trợ là đuoc.
59fbd0304f1e,YouTube,body,"tính ra nhà nước mình giỏi, họ quáng xuyến được nhiều nhưng dần nhiều cái ngoài ý muốn xảy ra. đơn giản như việc sinh đẻ, thì bọn chống phá cứ dựa vào việc mức sống cao, chỉ người nghèo mới đẻ, rồi nhà nước không lo cho nhân dân. toàn các tin nhảm, gây chia rẽ giờ thêm những việc như vầy, tình yêu ai cũng tôn trọng, nhưng thương mại hóa tình yêu rồi truyền bá thì đáng xem xét. nếu ảnh hưởng có thể dẫn đến những chiều hướng xấu làm ảnh hưởng đất nước",0,,,,"Tính ra nhà nước mình giỏi, họ quáng xuyến được nhiều nhưng dần nhiều cái ngoài ý muốn xảy ra. 
Đơn giản như việc sinh đẻ, thì bọn chống phá cứ dựa vào việc mức sống cao, chỉ người nghèo mới đẻ, rồi nhà nước không lo cho nhân dân. Toàn các tin nhảm, gây chia rẽ 
Giờ thêm những việc như vầy, tình yêu ai cũng tôn trọng, nhưng thương mại hóa tình yêu rồi truyền bá thì đáng xem xét. Nếu ảnh hưởng có thể dẫn đến những chiều hướng xấu làm ảnh hưởng đất nước"
38d3920a2ea8,YouTube,,nah nặng quá không load được mv hay bị ăn rồi?,1,,,,nah nặng quá ko load đc MV hay bị ăn r???
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzEzMTgxNzczOTI2MTg1MjQ=,Facebook,,trẻ bây giờ nó học thức có những nhận thức không có,1,,,,Trẻ bây giờ nó học thức có những nhận thức khg có
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzE5MTAxOTc0MTY0NjUwNDU=,Facebook,,sao nhỏ con gái nữa mà 3 chứ không phải 2,0,,,,Sao nhỏ con gái nữa mà 3 chứ không phải 2
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTU2OTQzOTk2NzgyMTQxNw==,Facebook,,lời nói của người chồng đau lòng người khác nhưng có ai nằm ở vị trí của người vợ không ạ,0,,,,￼ lời nói của người chồng đau lòng người khác nhưng có ai nằm ở vị trí của người vợ không ạ
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTQyNTAwMTU3NTg1NzE2OA==,Facebook,,"cặp bồ kiểu này thì cặp làm gì nhỉ, chồng mất hoặc bỏ chồng lâu rồi thì cặp, nó vẫn sống và chưa bỏ nhau thì đi có ngày chết",0,,,,"Cặp bồ kiểu này thì cặp làm gì nhỉ,  chồng mất hoặc bỏ chồng lâu rồi thì cặp,  nó vẫn sống và chưa bỏ nhau thì đi có ngày chết"
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzc1NTA5NTgzNDA5MzgwMA==,Facebook,,"nhập cư , không phải dân địa phương.",0,,,,"Nhập cư , không phải Dân địa phương."
50a3b546c0dc,YouTube,,nhạc như căc,0,,,,nhạc như căc
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc4MTk1NTU5MTAzNjg1MQ==,Facebook,,vote xoá nhạc,0,,,,Vote xoá nhạc
7f402acedcd7,YouTube,,đồng ý quan điểm,0,,,,Đồng ý quan điểm
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTE0NTcwMDQzNzU0ODI4Mg==,Facebook,,<person> thôi tóm lại là ghen ăn tức ở với người ta thì nói không phải dậy đời đây,0,,,,Nguyễn Đức Thế thôi tóm lại là ghen ăn tức ở với người ta thì nói ko phải dậy đời đây
