input_text,label
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> hai thằng đi giầy tối đút vào đít à,2
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> mua ở còn đang bị chém, chán hyc",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> ông này lợi dụng mưa lụt vất bà láp,1
<person> gì ? </s> trung quốc là chủ yếu đấy,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> thật ý thức quá thấp,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> le cucquyen,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> mất nết. không có đạo đức,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> nói nó parke thì tụi nó dãy,0
" </s> hiểu rồi, đây là thứ nên giáo dục này đào tạo lên đây sao, thật đáng thương",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> mien ban",0
"vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> phân nhỏ thôi bro chứ phân khúc to đi 40 bô nó cũng nổ như sấm đánh rồi, với lại có độ hay không độ nữa",0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> hay ho gì mà đăng lên đây.2 thằng về bú cặt để sống,2
vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> khối phân lớn quá kinh khủng,0
"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting. </s> xã hội bây giờ ngủ thì chết",2
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> trời ơi nếu tôi không nghe mv cô ấy sẽ ăn hết nhà tôi,0
 </s> ước bình luận em,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> với mức phạt như vậy tôi tin một thời gian ngắn thôi tình trạng giao thông của hà nội sẽ đi vào ổn định.,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> già vô ý thức ?,0
"1 đoạn video đang lan truyền trên threads quay lại cảnh người nào đó đã chạy tốc độ cực cao hơn 100 km/giờ trong khu vực nội thành đã thế xe không gương, vượt ẩu, chạy vào làn ô tô nữa. </s> tại thử con 0 lên 60kmh trong 1s nó ớn nên cũng rén, tất nhiên xe có đủ công nghệ an toàn",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> bắn nó thì lại bảo hại dân giết dân,0
boy phố mới nhú hay sao mà mặt ông cháu nào cũng non choẹt vậy? </s> chòn mỏ,1
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> mít'tôi ướt'tôi thế chồng mà ngoại tình thì có do người vợ tệ không?,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> thật đáng buồn. hèn chi .,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> kg ai dám nhận lời xin lỗi đâu, cứ chửi nữa đi rồi quả báo đến sớm thôi,",0
"cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> lời biện minh của một con đĩ. tao cũng đi công ty đây, hàng nghìn người cả vợ chồng đi công ty kia. sao chỉ có loại đĩ mới ngoại tình, chó cái không vẫy đuôi chó đực không đến. mày giỏi đã trả phải lấy chồng tồi thế thôi còn mày bình thường thì chồng mày đéo vũ phu là may rồi",2
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> không biết đi ăn cơm nhà nước chưa nhỉ",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> đối với tôi dù lí do gì ngoại tình là sai. chồng tệ thì li hôn rồi cặp 10 anh cũng được,0
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> giúp tôi đt to quá nặng lắm tớ không nhất lên được,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> chuẩn dư,0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> mẹ nó bệnh hoạn,2
"<person> gì ? </s> thôi dân bắc ít kỷ , khó tính , keo kiệt , lợi dụng. dân bắc vào đây sống thì được dân nam đối xữ tốt. dân nam ra bắc thì không được sống tốt , tôi đi ra bắc ở thôn đi đường thôn mùa mưa chân dính đầy đất . đầu ngõ có cây nước, tôi hô xin họ thấy họ ngó lơt tưởng là công cộng tôi vào mở nước tí mà không có nước . ai ngờ có chú kia ra địt mẹ , bố mày. bla. blatui nghe khá là khó chịu . chắc nghe giọng miền nam họ mới thế hay sao ý.",1
 </s> ờ. thế người hàn thì gọi là nam cầy à? ăn cá voi thì gọi là gì nhỉ​,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> chúng ta sẽ chỉ nghe thấy nhạc bởi trà bông đã ăn hết lời bài hát,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> mình người dân miền bắc minh không chấp nhận lời xin lỗi này.",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> đã chấp nhận lời xin lỗi tặng em lắc bạc và 10 năm",0
"boy phố ""gãy cánh"" ngay trước mặt </s> chắc tòan thằng gia đình hiếm con trai phải đi thụ tinh nhân tạo nhầm phải tinh của hổ",2
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> em thua chị luông,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> đúngười rồi đó bạn ơi xin hãy cùngười nhau tuân thủ theo quy định củanh luậtôi giao thông đườngười bộ đỉ bảo đảmày an toàn cho xã hội và cộngười đồngười!,0
 </s> bắc kỳ cay cú,2
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> đúng là vô văn hóa,1
<person> gì ? </s> đừng để những thành phần ấy chia rẽ đất nước chúng ta,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> nhưng nó biết du dỗ,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> muộn rồi con tao người miền nam không bao giờ tha thứ cho mày",0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> chỉ chờ có cái để mà viết thôi, cái méo gì cũng soi người ta ra được, làm được như người ta hẵng nói",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> cho thằng này vào tù",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> cho đang tọi cửa mây",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> thứ này dập cho nó chết mẹ đi dể hại dân hại nước .,2
boy phố mới nhú hay sao mà mặt ông cháu nào cũng non choẹt vậy? </s> qua được giai đoạn này. về sau là một bầu trời cảm xúc. thật đẳng cấp.,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> nhìn chị vợ thấy như sợ hãi ấy,0
"boy phố ""gãy cánh"" ngay trước mặt </s> loại này mong sao chết đi cho đỡ bẩn xã hội",2
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> chỉ có vào bóc lịch dfi con mói nhó kỹ cái sai rồilamf lại cho nhó sin lỗi là đuọc thì ai cũng làm sai được à",0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> quản trị viên có thù với bà nhân à.",0
"boy phố ""gãy cánh"" ngay trước mặt </s> thế mà không chết nhỉ",2
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> mấy bà khách mình kêu , tôi quen toàn ông anh, bà b . dân hải phòng không đó. bọn. không trả tôi , tôi kêu mấy ông anh người hp tới nó sợ liền. giờ quê mẹ mình cũng là hp là quê quán mình cũng hp đó đồng hương ạ sang năm có dịp mình ra đó chơi thử xem đúng như mọi người nói không,",0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> thêm quốc kang vàonghe xong đầu thai,0
vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàngnghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> thế thì bảo nhà nước cấm hết cả xe trên 50cc bà mới vừa lòng,0
"nửa đêm, thiên an bất ngờ công khai full tin nhắn làm giấy khai sinh, lần đầu đáp trả về buổi họp báo 2 tiếng ‼ </s> bú",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> địt mẹ mày",1
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> mv này tải lên khéo youtube sập vì độ nặng,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> trời má,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> chuẩn bị tiền mà nộp phạt không,0
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> tính ra hay nhưng có thêm chuppy thì không hay nữa,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> kết hợp 2 cái lồn trà xanh à,1
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> cho đi một lần cho biết để làm gương cho người khác",0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> tôi tưởng quay lại năm 2021 không à,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> ngoài tình là sai đầu tiền . không ai bênh được.,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> không chấp nhận được pháp luật nên nghiêm khắc cho án kịch khung",0
"boy phố ""gãy cánh"" ngay trước mặt </s> chưa gây co nhỉ",0
 </s> à là anh huy xin lỗi + tiếp thu rồi nên mấy bài nhảm này được đăng lên nói lấy fame là đúng và tụi tôi phải im lặng à? huống hồ gì đăng lên xong kêu sợ thầy huy bị độc hại nhưng lại đăng vào ngày 20/11. chưa kể đăng lên thêm kêu “giới ” là sao má ? trời ơi đôi lúc người ta bình luận vô đây không phải vì bênh cố chấp thầy huy đâu mà vì cái bà này bị nhảm à má ? có mày bình luận vô bà mới bị ghét thêm à tôi mệt ghê,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> chúng sắp có trong trước cả wwe mv,0
"cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> cặp bồ kiểu này thì cặp làm gì nhỉ, chồng mất hoặc bỏ chồng lâu rồi thì cặp, nó vẫn sống và chưa bỏ nhau thì đi có ngày chết",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> không biết vì lí do gì nhưng thôi người nó đã như vậy rồi giữ làm gì nữa. bỏ đi cho nhẹ lòng,0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> nhìn là biết nó chơi ma tuý rồi .,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> cảm ơn.",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> lúc chửi mạnh mẽ lắm mà giờ ỏn ẻn thể, cho đi bóc lịch nhiều năm con nhé",0
"boy phố ""gãy cánh"" ngay trước mặt </s> cái chính là bố mẹ chiều chuộng con cái quá mức",2
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> nhieu con đi qua thi du vo xep ien nhieu no van đi loai ( đi co tan co tan),0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> up vid lên youtube chắc đợi 2h là ít,0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> đúng sv,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> loại phản quốc hại dân loại này kịch khung cho sạch xã hội",2
"vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> xe pkl không có lỗi, lỗi tại đứa đi. mé, chả hiểu dg tối lại đông , thể hiện gì ngoài sự ngu dốt giờ đnahs đổi bằng tù tội, trong khi người khác mất hết cả tương lai, tuổi trẻ. chia buồn với bạn gái bị tao nạn",1
"<person> | đi ngân 98 giàu có nhưng vướng ồn ào pháp lý gây chú ý </s> làm ăn chân xhinh thì làm sao mà giàu nhanh thế , thật sự tài giỏi lừa",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> nghe là biết xứ sở rồi…phải phạt mạnh tay vì làm ô nhiễm môi trường đến sức khỏe của dân,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> ông này kém chất lượng,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> biết thế nào là đủ tốt. với kẻ tham lắm thì biết bao nhiêu mới đủ.,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> muon rồi maz oicho maz đi trai 5 nam de hoc tap them cach an nói o chap nhan",0
"nửa đêm, thiên an bất ngờ công khai full tin nhắn làm giấy khai sinh, lần đầu đáp trả về buổi họp báo 2 tiếng ‼ </s> mắc mệt",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> bị bắt phạt tiền quá báo thủ không sợ mà manh động hơn,0
"vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> tức là pkl chở bạn gái phía sau và b gái bị đứt chân à, chứ cái xe bị nó đâm vào có sao không",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> thôi tha cho hắn",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> tầm này thì cứ từ từ mờ chờ các anh yêu thương trong đấy. còn bố mẹ ở ngoài thì đúng bán nhà dĩ mà đền. haiz gia môn bất hạnh.,2
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> tôi tải với mất 1tgb,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> hết cứu,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> nói ra những lời dơ bẩn như thế này mà cũng được sao,0
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> máy tính sắp nặng đến nơi rồi,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> cho ở tù ít nhất là 5 năm",0
"1 đoạn video đang lan truyền trên threads quay lại cảnh người nào đó đã chạy tốc độ cực cao hơn 100 km/giờ trong khu vực nội thành đã thế xe không gương, vượt ẩu, chạy vào làn ô tô nữa. </s> hiểu sao mất em rồi đó. hoặc mày mất nó, hoặc nó mất mạng",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> lu óc chó,1
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> mv này có vẻ nặng kí đấy,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> lỡ về nó đóng vô thùng xốp thì sao ?,0
"cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> biết ngay sẽ có đứa vào nói cái văn như này mà, cái văn rẻ tiền này của mày nhàm quá rồi, thay cái văn khác đi, rồi mày giải thích cho tôi nghe cái vụ ở bên trung quốc, ô chồng giàu sụ yêu thương cô vợ hết mực, cần gì là có cái đó, mà con vợ vẫn đi ngoại tình là sao, mày giải thích cho tôi nghe cái,",1
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> biết bố là ai đâu,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> 10 thằng đàn ông ngoại tình thì 9 thằng về còn 10 con đàn bà ngoại tình thì cả 11 đứa bỏ chồng không chịu về,2
"official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> ai nổi do tai tiếng là bà lại rủ quay mv vậy mom, tha người ta đi",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> muôn rồi con ơimay ra đường nhiều người hỏi thăm may",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> không tha !",0
"boy phố ""gãy cánh"" ngay trước mặt </s> loại súc vật không",2
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> loại này cần loại bỏ khỏi xã hội gấp,0
boy phố mới nhú hay sao mà mặt ông cháu nào cũng non choẹt vậy? </s> quay như này đi,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> xử lý nghiêm những loại người này đồ vô học xin lỗi gì",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> luôn,0
"boy phố ""gãy cánh"" ngay trước mặt </s> không biết ai như nào nhưng tôi lại không thích kiểu boy phố này ý",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> quỳ làm gì bỏ hi,0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> í là không cho bả câu like, thì tiền đâu mà cứu trợ tiếp",0
vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> sao không lên cao tốc mà chạy,0
"nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> mức phạt sát thương cao , mất tháng lương.",0
vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> xe tự chạy à,0
"giờ ai cũng chửi. đúng con đĩ ngu, lên mạng lắc đít thì biết thân biết phận cho mồm vào làm chi",2
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> mẹ thằng già vô học,1
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> loại này ma chê quỷ hờn diêm vương cũng không nhận,2
"nửa đêm, thiên an bất ngờ công khai full tin nhắn làm giấy khai sinh, lần đầu đáp trả về buổi họp báo 2 tiếng ‼ </s> rồi gió chiều nào bây ơi tôi còn chuẩn bị xoay",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> chồng bạn cũng giống chồng tôi cho đi về nghĩa địa luôn .,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> phat nhu vay la de nhac nho quan sat con hon la bi say ra tai nan,0
hai thanh niên đại học là lối chửi bới cựu chiến binh </s> hai thằng này gọi nó đi lính. xong rèm nó biết khổ như thế nào.,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> tiểu tam tảm tiêu,1
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> bắc kỳ ăn dơ ở bẩn bẩm sinh rồi,2
"official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> có một điều em muốn nói thẳng với chị là. em đã biết chị từ năm ngoái ạ, em biết là chị là người như thế nào, chị muốn cần gì. nhưng chị ơi lần này cho phép em không ủng hộ sản phẩm lần này của chị. chị vẫn dựa vào drama để đi lên. ngay từ đầu mọi người chửi không phải là vì ngoại hình của bạn ấy, mà là chính những nội dung bạn ấy tạo ra. bạn ấy đã đánh trao khái niệm từ chubby và béo . điều này làm cho rất nhiều người từ chối việc tập thể dục để có sức khoẻ tốt. việc này bên tây nó xảy ra như cơm bữa chị ạ. em biết là ngày xưa chị đã từng bị rất nhiều. và chị đã thực sự yêu bản thân mình để thay đổi như ngày hôm nay. nhưng hiện tại chị đang mời một người mà đang có rất nhiều vấn đề, liệu bạn ấy có thực sự yêu bản thân mình hay",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> sao lúc chửi thì hùng hổ lắm mà",0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> tao chịu hai củ khoai chắc lấy về phơi nắng,2
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> bắc nó bỏ chung với xe rác mới đúng,0
<person> gì ? </s> vậy sao cứ vào miền nam lấy công an việc làm người ta ? rồi tuồn ra bắc,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> xin lỗi con mẹ mày",1
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> căng quá,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> tôi thề với các bạn,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> như thế nó không về là đúng rồi. phải tôi đi kiếm con khác ngon hơn có đúng hơn không,0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> bố mày. lòng vòng mãi hóa ra cũng đang xạo lozz với thằng cong 1 nửa. bố mày thua mày,2
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> sieu bel.,0
" </s> trời đất sinh ra, phân biệt bằng giống loài, nên đúng với tự nhiên , bạn là con trai thì chắc chắn có cái cần, con gái chắc chắn có cái giếng . khi cần chạm vào giếng chắc chắn sẽ có thêm một nụ cười ra đời … vậy các bạn bảo không chê không cổ xuý , không phải bằng tình cảm và cảm xúc của những con người ở lại, thì mấy đội này phải đưa đi tiêm thuốc luôn chứ ở đó còn nói … lệch lạc tư tưởng …. nếu có 2trb thôi chẵn 3trs đi cho tròn , còn chi phí đi lại , ăn uống nữa…. thì sáng rủ ông bà cha mẹ đi ăn sáng cho hết 500k , còn 3tr cho ông bà cha mẹ … tiền mua gì thì mua . đi khám gì thì khám ý nghĩa hơn nhiều",0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> mình nói gì đến bạn không,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> kiẻu người chồng ra ngoài diễn giỏi như thuong vợ con lắm mà thực tế thì khác 100% mình thấy rồi. chồng bạn mình luôn chứ đâu.,0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> thằng ngu mới lao vào đầu xe của nó muốn bắt phải tìm cách khác nó đâm vào trước là thật mình sau khổ gia đình,1
boy phố mới nhú hay sao mà mặt ông cháu nào cũng non choẹt vậy? </s> chết phí lắm cu ơi bố mẹ nuôi đến tuổi này ăn cơm sống đấy không phải ăn cứt đâu tốn bao nhiêu tiền,2
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> tiếc gì nữa,0
